ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/7/2000	REP	Republican	STR	State Representative	SUW	Suwannee	011		16	16	Landon	Stevie		4236
11/7/2000	DEM	Democrat	STR	State Representative	CLM	Columbia	011		31	31	Stansel	Dwight		10092
11/7/2000	DEM	Democrat	STR	State Representative	DIX	Dixie	011		1	1	Stansel	Dwight		1
11/7/2000	DEM	Democrat	STR	State Representative	GIL	Gilchrist	011		9	9	Stansel	Dwight		1819
11/7/2000	DEM	Democrat	STR	State Representative	HAM	Hamilton	011		8	8	Stansel	Dwight		2902
11/7/2000	DEM	Democrat	STR	State Representative	LAF	Lafayette	011		5	5	Stansel	Dwight		1705
11/7/2000	DEM	Democrat	STR	State Representative	MAD	Madison	011		11	11	Stansel	Dwight		4159
11/7/2000	DEM	Democrat	STR	State Representative	SUW	Suwannee	011		16	16	Stansel	Dwight		8425
11/7/2000	REP	Republican	STR	State Representative	BAK	Baker	012		8	8	Bean	Aaron		2747
11/7/2000	REP	Republican	STR	State Representative	BRA	Bradford	012		20	20	Bean	Aaron		4590
11/7/2000	REP	Republican	STR	State Representative	DUV	Duval	012		9	9	Bean	Aaron		2930
11/7/2000	REP	Republican	STR	State Representative	NAS	Nassau	012		21	21	Bean	Aaron		16679
11/7/2000	REP	Republican	STR	State Representative	UNI	Union	012		11	11	Bean	Aaron		1433
11/7/2000	DEM	Democrat	STR	State Representative	BAK	Baker	012		8	8	Hart	Bobby		5208
11/7/2000	DEM	Democrat	STR	State Representative	BRA	Bradford	012		20	20	Hart	Bobby		4290
11/7/2000	DEM	Democrat	STR	State Representative	DUV	Duval	012		9	9	Hart	Bobby		1437
11/7/2000	DEM	Democrat	STR	State Representative	NAS	Nassau	012		21	21	Hart	Bobby		7349
11/7/2000	DEM	Democrat	STR	State Representative	UNI	Union	012		11	11	Hart	Bobby		2406
11/7/2000	REP	Republican	STR	State Representative	CLA	Clay	013		9	9	Hogan	Mike		7323
11/7/2000	REP	Republican	STR	State Representative	DUV	Duval	013		31	31	Hogan	Mike		24607
11/7/2000	NPA	No Party Affiliation	STR	State Representative	CLA	Clay	013		9	9	Eldridge	Susan		1890
11/7/2000	NPA	No Party Affiliation	STR	State Representative	DUV	Duval	013		31	31	Eldridge	Susan		6530
11/7/2000	REP	Republican	STR	State Representative	DUV	Duval	018		35	35	Davis	Don		29091
11/7/2000	REP	Republican	STR	State Representative	STJ	St. Johns	018		10	10	Davis	Don		11707
11/7/2000	DEM	Democrat	STR	State Representative	DUV	Duval	018		35	35	Nolan	Patrick		14808
11/7/2000	DEM	Democrat	STR	State Representative	STJ	St. Johns	018		10	10	Nolan	Patrick		3556
11/7/2000	REP	Republican	STR	State Representative	CLA	Clay	020		7	7	Stern	Karen		1736
11/7/2000	REP	Republican	STR	State Representative	FLA	Flagler	020		23	23	Stern	Karen		10644
11/7/2000	REP	Republican	STR	State Representative	STJ	St. Johns	020		43	43	Stern	Karen		15997
11/7/2000	REP	Republican	STR	State Representative	VOL	Volusia	020		12	12	Stern	Karen		5744
11/7/2000	DEM	Democrat	STR	State Representative	CLA	Clay	020		7	7	Wiles	Doug		1224
11/7/2000	DEM	Democrat	STR	State Representative	FLA	Flagler	020		23	23	Wiles	Doug		13277
11/7/2000	DEM	Democrat	STR	State Representative	STJ	St. Johns	020		43	43	Wiles	Doug		17789
11/7/2000	DEM	Democrat	STR	State Representative	VOL	Volusia	020		12	12	Wiles	Doug		5088
11/7/2000	REP	Republican	STR	State Representative	CLA	Clay	021		18	18	Pickens	Joe	H.	9873
11/7/2000	REP	Republican	STR	State Representative	MRN	Marion	021		9	9	Pickens	Joe	H.	3189
11/7/2000	REP	Republican	STR	State Representative	PUT	Putnam	021		50	50	Pickens	Joe	H.	11999
11/7/2000	DEM	Democrat	STR	State Representative	CLA	Clay	021		18	18	Alford	Skeet		4147
11/7/2000	DEM	Democrat	STR	State Representative	MRN	Marion	021		9	9	Alford	Skeet		2201
11/7/2000	DEM	Democrat	STR	State Representative	PUT	Putnam	021		50	50	Alford	Skeet		13410
11/7/2000	REP	Republican	STR	State Representative	ALA	Alachua	022		36	36	Clemons	Chuck		22008
11/7/2000	REP	Republican	STR	State Representative	MRN	Marion	022		11	11	Clemons	Chuck		4405
11/7/2000	DEM	Democrat	STR	State Representative	ALA	Alachua	022		36	36	McGriff, Jr	Perry	C.	29272
11/7/2000	DEM	Democrat	STR	State Representative	MRN	Marion	022		11	11	McGriff, Jr	Perry	C.	4125
11/7/2000	REF	Reform Party of Florida	STR	State Representative	ALA	Alachua	022		36	36	Denton	Phil	A.	1333
11/7/2000	REF	Reform Party of Florida	STR	State Representative	MRN	Marion	022		11	11	Denton	Phil	A.	221
11/7/2000	DEM	Democrat	STR	State Representative	ALA	Alachua	023		25	25	Jennings, Jr.	Ed		18306
11/7/2000	DEM	Democrat	STR	State Representative	MRN	Marion	023		13	13	Jennings, Jr.	Ed		4590
11/7/2000	NPA	No Party Affiliation	STR	State Representative	ALA	Alachua	023		25	25	Williams	Dick		6346
11/7/2000	NPA	No Party Affiliation	STR	State Representative	MRN	Marion	023		13	13	Williams	Dick		1038
11/7/2000	REP	Republican	STR	State Representative	MRN	Marion	024		53	53	Baxley	Dennis	K.	34645
11/7/2000	DEM	Democrat	STR	State Representative	MRN	Marion	024		53	53	Johnson	Judy		24607
11/7/2000	REP	Republican	STR	State Representative	LAK	Lake	025		27	27	Baker	Carey		16950
11/7/2000	REP	Republican	STR	State Representative	MRN	Marion	025		2	2	Baker	Carey		962
11/7/2000	REP	Republican	STR	State Representative	SEM	Seminole	025		14	14	Baker	Carey		8302
11/7/2000	REP	Republican	STR	State Representative	VOL	Volusia	025		17	17	Baker	Carey		9090
11/7/2000	DEM	Democrat	STR	State Representative	LAK	Lake	025		27	27	Dwyer	Rick		8248
11/7/2000	DEM	Democrat	STR	State Representative	MRN	Marion	025		2	2	Dwyer	Rick		662
11/7/2000	DEM	Democrat	STR	State Representative	SEM	Seminole	025		14	14	Dwyer	Rick		4004
11/7/2000	DEM	Democrat	STR	State Representative	VOL	Volusia	025		17	17	Dwyer	Rick		8606
11/7/2000	REP	Republican	STR	State Representative	FLA	Flagler	026		6	6	Patterson	Pat		1018
11/7/2000	REP	Republican	STR	State Representative	LAK	Lake	026		5	5	Patterson	Pat		1547
11/7/2000	REP	Republican	STR	State Representative	VOL	Volusia	026		57	57	Patterson	Pat		20776
11/7/2000	DEM	Democrat	STR	State Representative	FLA	Flagler	026		6	6	Cusack	Joyce		1095
11/7/2000	DEM	Democrat	STR	State Representative	LAK	Lake	026		5	5	Cusack	Joyce		1305
11/7/2000	DEM	Democrat	STR	State Representative	VOL	Volusia	026		57	57	Cusack	Joyce		21486
11/7/2000	REP	Republican	STR	State Representative	VOL	Volusia	027		54	54	Lynn	Evelyn		21735
11/7/2000	DEM	Democrat	STR	State Representative	VOL	Volusia	027		54	54	Spar	Andrew		19803
11/7/2000	REP	Republican	STR	State Representative	VOL	Volusia	028		54	54	Denys	Deborah	A.	24767
11/7/2000	DEM	Democrat	STR	State Representative	VOL	Volusia	028		54	54	Kosmas	Suzanne	M.	33259
11/7/2000	REP	Republican	STR	State Representative	BRE	Brevard	029		48	48	Ball	Randy		35482
11/7/2000	WRI	Write-In	STR	State Representative	BRE	Brevard	029		48	48	Jerome	Jerry		0
11/7/2000	REP	Republican	STR	State Representative	BRE	Brevard	030		46	46	Haridopolos	Mike		43062
11/7/2000	DEM	Democrat	STR	State Representative	BRE	Brevard	030		46	46	Chandra	Rajiv		23595
11/7/2000	REP	Republican	STR	State Representative	BRE	Brevard	031		43	43	Needelman	Mitch		26693
11/7/2000	DEM	Democrat	STR	State Representative	BRE	Brevard	031		43	43	Graham	Christopher	J.	22119
11/7/2000	REP	Republican	STR	State Representative	BRE	Brevard	032		40	40	Allen	Bob		26780
11/7/2000	REP	Republican	STR	State Representative	IND	Indian River	032		5	5	Allen	Bob		797
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	032		15	15	Allen	Bob		7563
11/7/2000	DEM	Democrat	STR	State Representative	BRE	Brevard	032		40	40	Smith	Joe	Lee	19629
11/7/2000	DEM	Democrat	STR	State Representative	IND	Indian River	032		5	5	Smith	Joe	Lee	484
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	032		15	15	Smith	Joe	Lee	5397
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	033		18	18	Feeney	Tom		12285
11/7/2000	REP	Republican	STR	State Representative	SEM	Seminole	033		32	32	Feeney	Tom		19567
11/7/2000	REP	Republican	STR	State Representative	VOL	Volusia	033		6	6	Feeney	Tom		3230
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	033		18	18	Conley	Glenda		8053
11/7/2000	DEM	Democrat	STR	State Representative	SEM	Seminole	033		32	32	Conley	Glenda		13632
11/7/2000	DEM	Democrat	STR	State Representative	VOL	Volusia	033		6	6	Conley	Glenda		2851
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	034		6	6	Mealor	David	J.	3671
11/7/2000	REP	Republican	STR	State Representative	SEM	Seminole	034		44	44	Mealor	David	J.	25419
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	034		6	6	Michaud	'Dr. Andy'		2071
11/7/2000	DEM	Democrat	STR	State Representative	SEM	Seminole	034		44	44	Michaud	'Dr. Andy'		17584
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	035		37	37	Kallinger	Jim		20811
11/7/2000	REP	Republican	STR	State Representative	SEM	Seminole	035		3	3	Kallinger	Jim		2461
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	035		37	37	Auffant	James 'Jimmy'		17248
11/7/2000	DEM	Democrat	STR	State Representative	SEM	Seminole	035		3	3	Auffant	James 'Jimmy'		1685
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	036		42	42	Trovillion	Allen		20133
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	036		42	42	Brenner	Alana		18972
11/7/2000	WRI	Write-In	STR	State Representative	ORA	Orange	036		42	42	Doubleday	David		16
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	037		7	7	Simmons	David		4663
11/7/2000	REP	Republican	STR	State Representative	SEM	Seminole	037		40	40	Simmons	David		24833
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	037		7	7	Shahnami	Ali		1711
11/7/2000	DEM	Democrat	STR	State Representative	SEM	Seminole	037		40	40	Shahnami	Ali		11084
11/7/2000	REP	Republican	STR	State Representative	LAK	Lake	038		2	2	Brummer	Frederick	C.	457
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	038		34	34	Brummer	Frederick	C.	17134
11/7/2000	DEM	Democrat	STR	State Representative	LAK	Lake	038		2	2	Girley	Jerry		643
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	038		34	34	Girley	Jerry		16141
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	039		30	30	Dukes	Dorothy	Woodard	5772
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	039		30	30	Siplin	Gary		19001
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	040		51	51	Gardiner	Andy		26132
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	040		51	51	Buchanan	Stuart		21799
11/7/2000	REP	Republican	STR	State Representative	LAK	Lake	041		16	16	Johnson	Randy		14111
11/7/2000	REP	Republican	STR	State Representative	ORA	Orange	041		35	35	Johnson	Randy		22638
11/7/2000	REP	Republican	STR	State Representative	OSC	Osceola	041		15	15	Johnson	Randy		5403
11/7/2000	DEM	Democrat	STR	State Representative	LAK	Lake	041		16	16	Mashayekhi	Ali	Kirk	5154
11/7/2000	DEM	Democrat	STR	State Representative	ORA	Orange	041		35	35	Mashayekhi	Ali	Kirk	11160
11/7/2000	DEM	Democrat	STR	State Representative	OSC	Osceola	041		15	15	Mashayekhi	Ali	Kirk	3843
11/7/2000	REP	Republican	STR	State Representative	LAK	Lake	042		34	34	Gibson	Hugh		19464
11/7/2000	REP	Republican	STR	State Representative	MRN	Marion	042		14	14	Gibson	Hugh		6024
11/7/2000	REP	Republican	STR	State Representative	SUM	Sumter	042		20	20	Gibson	Hugh		10502
11/7/2000	DEM	Democrat	STR	State Representative	LAK	Lake	042		34	34	Martin	John		13453
11/7/2000	DEM	Democrat	STR	State Representative	MRN	Marion	042		14	14	Martin	John		5589
11/7/2000	DEM	Democrat	STR	State Representative	SUM	Sumter	042		20	20	Martin	John		8239
11/7/2000	LIB	Libertarian	STR	State Representative	LAK	Lake	042		34	34	Smith	John	Wayne	967
11/7/2000	LIB	Libertarian	STR	State Representative	MRN	Marion	042		14	14	Smith	John	Wayne	550
11/7/2000	LIB	Libertarian	STR	State Representative	SUM	Sumter	042		20	20	Smith	John	Wayne	643
11/7/2000	REP	Republican	STR	State Representative	HER	Hernando	044		43	43	Russell	Dave		29240
11/7/2000	REP	Republican	STR	State Representative	LAK	Lake	044		4	4	Russell	Dave		1108
11/7/2000	REP	Republican	STR	State Representative	PAS	Pasco	044		1	1	Russell	Dave		183
11/7/2000	REP	Republican	STR	State Representative	POL	Polk	044		4	4	Russell	Dave		2425
11/7/2000	REP	Republican	STR	State Representative	SUM	Sumter	044		4	4	Russell	Dave		863
11/7/2000	DEM	Democrat	STR	State Representative	HER	Hernando	044		43	43	Williams	Gregory	L.	24192
11/7/2000	DEM	Democrat	STR	State Representative	LAK	Lake	044		4	4	Williams	Gregory	L.	632
11/7/2000	DEM	Democrat	STR	State Representative	PAS	Pasco	044		1	1	Williams	Gregory	L.	140
11/7/2000	DEM	Democrat	STR	State Representative	POL	Polk	044		4	4	Williams	Gregory	L.	1651
11/7/2000	DEM	Democrat	STR	State Representative	SUM	Sumter	044		4	4	Williams	Gregory	L.	771
11/7/2000	REP	Republican	STR	State Representative	HER	Hernando	045		1	1	Fasano	Mike		134
11/7/2000	REP	Republican	STR	State Representative	PAS	Pasco	045		53	53	Fasano	Mike		34931
11/7/2000	WRI	Write-In	STR	State Representative	HER	Hernando	045		1	1	Rosen	Doris	S.	0
11/7/2000	WRI	Write-In	STR	State Representative	PAS	Pasco	045		53	53	Rosen	Doris	S.	209
11/7/2000	REP	Republican	STR	State Representative	PAS	Pasco	046		42	42	Fiorentino	Heather		28992
11/7/2000	DEM	Democrat	STR	State Representative	PAS	Pasco	046		42	42	Hobbs	Carlene		16875
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	047		37	37	Wallace	Rob		29921
11/7/2000	REP	Republican	STR	State Representative	PIN	Pinellas	047		7	7	Wallace	Rob		5728
11/7/2000	DEM	Democrat	STR	State Representative	HIL	Hillsborough	047		37	37	Belote	Monte		16189
11/7/2000	DEM	Democrat	STR	State Representative	PIN	Pinellas	047		7	7	Belote	Monte		4011
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	048		4	4	Bilirakis	Gus	Michael	3635
11/7/2000	REP	Republican	STR	State Representative	PIN	Pinellas	048		41	41	Bilirakis	Gus	Michael	50011
11/7/2000	NPA	No Party Affiliation	STR	State Representative	HIL	Hillsborough	048		4	4	Gregg	Chris		901
11/7/2000	NPA	No Party Affiliation	STR	State Representative	PIN	Pinellas	048		41	41	Gregg	Chris		12903
11/7/2000	REP	Republican	STR	State Representative	PIN	Pinellas	049		44	44	Crow	Larry		26900
11/7/2000	DEM	Democrat	STR	State Representative	PIN	Pinellas	049		44	44	Humphreys	Sue		24701
11/7/2000	REP	Republican	STR	State Representative	PIN	Pinellas	050		40	40	Berfield	Kim		23619
11/7/2000	DEM	Democrat	STR	State Representative	PIN	Pinellas	050		40	40	VanNahmen	Ava		19815
11/7/2000	REP	Republican	STR	State Representative	PIN	Pinellas	051		40	40	Waters	Leslie		20957
11/7/2000	DEM	Democrat	STR	State Representative	PIN	Pinellas	051		40	40	Brennan	Mary		17938
11/7/2000	REP	Republican	STR	State Representative	PIN	Pinellas	052		45	45	Farkas	Frank		23855
11/7/2000	DEM	Democrat	STR	State Representative	PIN	Pinellas	052		45	45	Fischer	Margo		18829
11/7/2000	REP	Republican	STR	State Representative	PIN	Pinellas	053		45	45	Kersteen	Robert	A.	19732
11/7/2000	DEM	Democrat	STR	State Representative	PIN	Pinellas	053		45	45	Justice	Charlie		25361
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	056		50	50	Murman	Sandra	L.	27099
11/7/2000	DEM	Democrat	STR	State Representative	HIL	Hillsborough	056		50	50	Gill, Jr.	Henry	A.	18300
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	057		29	29	Hart	Chris		35813
11/7/2000	WRI	Write-In	STR	State Representative	HIL	Hillsborough	057		29	29	Cosentino	C.	Neil	79
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	058		40	40	Calcines	Eddy		12344
11/7/2000	DEM	Democrat	STR	State Representative	HIL	Hillsborough	058		40	40	Henriquez	Bob		20253
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	060		40	40	Homan	Ed		16927
11/7/2000	DEM	Democrat	STR	State Representative	HIL	Hillsborough	060		40	40	Romeo	Sara		17263
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	061		25	25	Littlefield	Ken		12653
11/7/2000	REP	Republican	STR	State Representative	PAS	Pasco	061		36	36	Littlefield	Ken		16052
11/7/2000	DEM	Democrat	STR	State Representative	HIL	Hillsborough	061		25	25	McLaughlin	Larry		10344
11/7/2000	DEM	Democrat	STR	State Representative	PAS	Pasco	061		36	36	McLaughlin	Larry		10655
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	062		32	32	Byrd, Jr.	Johnnie	B.	30491
11/7/2000	DEM	Democrat	STR	State Representative	HIL	Hillsborough	062		32	32	Clark	John	Wayne	15587
11/7/2000	REP	Republican	STR	State Representative	POL	Polk	063		51	51	Ross	Dennis	A.	28875
11/7/2000	DEM	Democrat	STR	State Representative	POL	Polk	063		51	51	Castleberry	Coy	W.	15488
11/7/2000	REP	Republican	STR	State Representative	POL	Polk	064		37	37	Dockery	Paula		31201
11/7/2000	WRI	Write-In	STR	State Representative	POL	Polk	064		37	37	Cooper	Bill		0
11/7/2000	REP	Republican	STR	State Representative	POL	Polk	065		43	43	Bowen	Marty		22706
11/7/2000	DEM	Democrat	STR	State Representative	POL	Polk	065		43	43	Bozeman	Marlene	A	19471
11/7/2000	REP	Republican	STR	State Representative	HIL	Hillsborough	066		21	21	Alexander	J D		10331
11/7/2000	REP	Republican	STR	State Representative	POL	Polk	066		28	28	Alexander	J D		22321
11/7/2000	WRI	Write-In	STR	State Representative	HIL	Hillsborough	066		21	21	Parrish	Margaret		45
11/7/2000	WRI	Write-In	STR	State Representative	POL	Polk	066		28	28	Parrish	Margaret		0
11/7/2000	REP	Republican	STR	State Representative	MAN	Manatee	068		63	63	Flanagan	Mark	G.	26721
11/7/2000	DEM	Democrat	STR	State Representative	MAN	Manatee	068		63	63	Sweeting	Arlene		21756
11/7/2000	REP	Republican	STR	State Representative	SAR	Sarasota	069		49	49	Clarke	Donna (Azar)		23072
11/7/2000	DEM	Democrat	STR	State Representative	SAR	Sarasota	069		49	49	Cullen	David		21433
11/7/2000	REP	Republican	STR	State Representative	SAR	Sarasota	070		57	57	Detert	Nancy	C.	46035
11/7/2000	DEM	Democrat	STR	State Representative	SAR	Sarasota	070		57	57	Wizba	Tim		17993
11/7/2000	REP	Republican	STR	State Representative	CHA	Charlotte	071		40	40	Paul'	'Jerry		30491
11/7/2000	REP	Republican	STR	State Representative	SAR	Sarasota	071		21	21	Paul'	'Jerry		15894
11/7/2000	WRI	Write-In	STR	State Representative	CHA	Charlotte	071		40	40	Harriman	Myles	L.	29
11/7/2000	WRI	Write-In	STR	State Representative	SAR	Sarasota	071		21	21	Harriman	Myles	L.	3
11/7/2000	REP	Republican	STR	State Representative	CHA	Charlotte	072		18	18	Harrington	Lindsay	M.	13388
11/7/2000	REP	Republican	STR	State Representative	DES	Desoto	072		15	15	Harrington	Lindsay	M.	5379
11/7/2000	REP	Republican	STR	State Representative	HAR	Hardee	072		12	12	Harrington	Lindsay	M.	4295
11/7/2000	REP	Republican	STR	State Representative	LEE	Lee	072		16	16	Harrington	Lindsay	M.	10471
11/7/2000	CHR	Christian Party	STR	State Representative	CHA	Charlotte	072		18	18	Grant	Nancy	J	3096
11/7/2000	CHR	Christian Party	STR	State Representative	DES	Desoto	072		15	15	Grant	Nancy	J	1896
11/7/2000	CHR	Christian Party	STR	State Representative	HAR	Hardee	072		12	12	Grant	Nancy	J	1406
11/7/2000	CHR	Christian Party	STR	State Representative	LEE	Lee	072		16	16	Grant	Nancy	J	3878
11/7/2000	REP	Republican	STR	State Representative	LEE	Lee	073		36	36	Kyle	Bruce		22698
11/7/2000	DEM	Democrat	STR	State Representative	LEE	Lee	073		36	36	Peet	Maria	Lara	13657
11/7/2000	REP	Republican	STR	State Representative	CHA	Charlotte	074		5	5	Kottkamp	Jeff		5018
11/7/2000	REP	Republican	STR	State Representative	LEE	Lee	074		45	45	Kottkamp	Jeff		40022
11/7/2000	REP	Republican	STR	State Representative	SAR	Sarasota	074		6	6	Kottkamp	Jeff		4896
11/7/2000	WRI	Write-In	STR	State Representative	CHA	Charlotte	074		5	5	Bracken	William	Irvin	0
11/7/2000	WRI	Write-In	STR	State Representative	LEE	Lee	074		45	45	Bracken	William	Irvin	25
11/7/2000	WRI	Write-In	STR	State Representative	SAR	Sarasota	074		6	6	Bracken	William	Irvin	0
11/7/2000	REP	Republican	STR	State Representative	CLL	Collier	075		5	5	Green	Carole		3867
11/7/2000	REP	Republican	STR	State Representative	LEE	Lee	075		53	53	Green	Carole		52241
11/7/2000	WRI	Write-In	STR	State Representative	CLL	Collier	075		5	5	Mark			0
11/7/2000	WRI	Write-In	STR	State Representative	LEE	Lee	075		53	53	Mark			146
11/7/2000	REP	Republican	STR	State Representative	CLL	Collier	077		4	4	Spratt	Joseph	R.	1369
11/7/2000	REP	Republican	STR	State Representative	GLA	Glades	077		13	13	Spratt	Joseph	R.	2041
11/7/2000	REP	Republican	STR	State Representative	HEN	Hendry	077		22	22	Spratt	Joseph	R.	5619
11/7/2000	REP	Republican	STR	State Representative	HIG	Highlands	077		18	18	Spratt	Joseph	R.	14932
11/7/2000	DEM	Democrat	STR	State Representative	CLL	Collier	077		4	4	Gentry	Doris		1284
11/7/2000	DEM	Democrat	STR	State Representative	GLA	Glades	077		13	13	Gentry	Doris		1321
11/7/2000	DEM	Democrat	STR	State Representative	HEN	Hendry	077		22	22	Gentry	Doris		2645
11/7/2000	DEM	Democrat	STR	State Representative	HIG	Highlands	077		18	18	Gentry	Doris		14351
11/7/2000	REP	Republican	STR	State Representative	OKE	Okeechobee	079		12	12	Attkisson	Frank		2158
11/7/2000	REP	Republican	STR	State Representative	OSC	Osceola	079		51	51	Attkisson	Frank		21029
11/7/2000	DEM	Democrat	STR	State Representative	OKE	Okeechobee	079		12	12	Hart	Donna		1857
11/7/2000	DEM	Democrat	STR	State Representative	OSC	Osceola	079		51	51	Hart	Donna		21050
11/7/2000	REP	Republican	STR	State Representative	IND	Indian River	080		36	36	Mayfield	Stan		28980
11/7/2000	REP	Republican	STR	State Representative	STL	St. Lucie	080		17	17	Mayfield	Stan		8448
11/7/2000	DEM	Democrat	STR	State Representative	IND	Indian River	080		36	36	Jeeves	Colleen	Joy	15457
11/7/2000	DEM	Democrat	STR	State Representative	STL	St. Lucie	080		17	17	Jeeves	Colleen	Joy	5223
11/7/2000	REP	Republican	STR	State Representative	MRT	Martin	081		15	15	Harrell	Gayle		11885
11/7/2000	REP	Republican	STR	State Representative	STL	St. Lucie	081		40	40	Harrell	Gayle		25818
11/7/2000	DEM	Democrat	STR	State Representative	MRT	Martin	081		15	15	Sawyer	Walter	V.	4987
11/7/2000	DEM	Democrat	STR	State Representative	STL	St. Lucie	081		40	40	Sawyer	Walter	V.	21316
11/7/2000	REP	Republican	STR	State Representative	MRT	Martin	082		26	26	Negron	Joe		28321
11/7/2000	REP	Republican	STR	State Representative	PAL	Palm Beach	082		27	27	Negron	Joe		18828
11/7/2000	WRI	Write-In	STR	State Representative	MRT	Martin	082		26	26	Kessler	Peter	W.	154
11/7/2000	WRI	Write-In	STR	State Representative	PAL	Palm Beach	082		27	27	Kessler	Peter	W.	4
11/7/2000	REP	Republican	STR	State Representative	PAL	Palm Beach	083		75	75	Atwater	Jeff		33713
11/7/2000	DEM	Democrat	STR	State Representative	PAL	Palm Beach	083		75	75	Dunston	Pam		22641
11/7/2000	INT	Independent Party	STR	State Representative	PAL	Palm Beach	083		75	75	Danchuk	Michael	I.	2152
11/7/2000	REP	Republican	STR	State Representative	PAL	Palm Beach	084		70	70	Orlando	Myra		8282
11/7/2000	DEM	Democrat	STR	State Representative	PAL	Palm Beach	084		70	70	Harper, Jr.	James	'Hank'	22841
11/7/2000	LAW	Natural Law Party	STR	State Representative	PAL	Palm Beach	084		70	70	DiLuglio	Beth	Ellen	688
11/7/2000	NPA	No Party Affiliation	STR	State Representative	PAL	Palm Beach	084		70	70	Anderson	Scott	Ryan	977
11/7/2000	REP	Republican	STR	State Representative	PAL	Palm Beach	085		54	54	Carpenter	Cheryl	A.	17331
11/7/2000	DEM	Democrat	STR	State Representative	PAL	Palm Beach	085		54	54	Frankel	Lois	J.	29437
11/7/2000	REP	Republican	STR	State Representative	PAL	Palm Beach	087		67	67	Andrews	William 'Bill'		25410
11/7/2000	DEM	Democrat	STR	State Representative	PAL	Palm Beach	087		67	67	Ingersoll	Joan		23610
11/7/2000	DEM	Democrat	STR	State Representative	PAL	Palm Beach	088		79	79	Gannon	Anne	M.	54619
11/7/2000	NPA	No Party Affiliation	STR	State Representative	PAL	Palm Beach	088		79	79	Smilan	Stan		9770
11/7/2000	WRI	Write-In	STR	State Representative	PAL	Palm Beach	088		79	79	Snyder	Victoria		0
11/7/2000	DEM	Democrat	STR	State Representative	PAL	Palm Beach	089		54	54	Slosberg	Irving		46885
11/7/2000	WRI	Write-In	STR	State Representative	PAL	Palm Beach	089		54	54	Sloan III	Robert	A.	19
11/7/2000	REP	Republican	STR	State Representative	BRO	Broward	091		41	41	Mack	Connie		20444
11/7/2000	REP	Republican	STR	State Representative	PAL	Palm Beach	091		18	18	Mack	Connie		10348
11/7/2000	DEM	Democrat	STR	State Representative	BRO	Broward	091		41	41	Rader	Kevin	J.	13589
11/7/2000	DEM	Democrat	STR	State Representative	PAL	Palm Beach	091		18	18	Rader	Kevin	J.	10205
11/7/2000	REP	Republican	STR	State Representative	BRO	Broward	092		59	59	Greep Jr.	Stephen	M	15500
11/7/2000	DEM	Democrat	STR	State Representative	BRO	Broward	092		59	59	Seiler	John	P. 'Jack'	23788
11/7/2000	REP	Republican	STR	State Representative	BRO	Broward	096		48	48	Kaufman	Joseph 'Joe'		13085
11/7/2000	DEM	Democrat	STR	State Representative	BRO	Broward	096		48	48	Ritter	Stacy		28429
11/7/2000	REP	Republican	STR	State Representative	BRO	Broward	097		55	55	Garner	Eric	E.	29657
11/7/2000	DEM	Democrat	STR	State Representative	BRO	Broward	097		55	55	Rich	Nan	H.	48342
11/7/2000	REP	Republican	STR	State Representative	BRO	Broward	098		57	57	Appleman	Craig		17446
11/7/2000	DEM	Democrat	STR	State Representative	BRO	Broward	098		57	57	Wishner	Roger	Brian	35732
11/7/2000	REP	Republican	STR	State Representative	BRO	Broward	100		57	57	Spivey	Eric	J	10996
11/7/2000	DEM	Democrat	STR	State Representative	BRO	Broward	100		57	57	Sobel	Eleanor		29623
11/7/2000	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	106		41	41	Gelber	Dan		28721
