ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MAN	Manatee			136	136	Yes			92947
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MRN	Marion			151	151	Yes			92936
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MRT	Martin			52	52	Yes			46477
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	DAD	Miami-Dade			808	808	Yes			490659
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MON	Monroe			33	33	Yes			21250
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	NAS	Nassau			20	20	Yes			19770
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	OKA	Okaloosa			52	52	Yes			50875
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	OKE	Okeechobee			18	18	Yes			7566
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	ORA	Orange			262	262	Yes			258064
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	OSC	Osceola			109	109	Yes			55175
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PAL	Palm Beach			749	749	Yes			329482
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PAS	Pasco			154	154	Yes			127700
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PIN	Pinellas			376	376	Yes			270674
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	POL	Polk			166	166	Yes			145691
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PUT	Putnam			55	55	Yes			17626
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SAN	Santa Rosa			41	41	Yes			39817
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SAR	Sarasota			156	156	Yes			124765
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SEM	Seminole			126	126	Yes			112778
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	STJ	St. Johns			47	47	Yes			54766
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	STL	St. Lucie			80	80	Yes			69074
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SUM	Sumter			44	44	Yes			25534
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SUW	Suwannee			16	16	Yes			9174
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	TAY	Taylor			14	14	Yes			5035
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	UNI	Union			11	11	Yes			2672
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	VOL	Volusia			179	179	Yes			137669
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	WAK	Wakulla			12	12	Yes			8893
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	WAL	Walton			33	33	Yes			14090
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	WAS	Washington			20	20	Yes			5364
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	ALA	Alachua			69	69	No			28327
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	BAK	Baker			9	9	No			3972
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	BAY	Bay			54	54	No			24991
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	BRA	Bradford			19	19	No			4152
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	BRE	Brevard			227	227	No			76696
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	BRO	Broward			786	786	No			133615
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	CAL	Calhoun			14	14	No			2421
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	CHA	Charlotte			80	80	No			20256
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	CIT	Citrus			41	41	No			21146
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	CLA	Clay			65	65	No			27681
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	CLL	Collier			94	94	No			29844
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	CLM	Columbia			25	25	No			10459
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	DES	Desoto			15	15	No			2674
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	DIX	Dixie			10	10	No			2721
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	DUV	Duval			284	284	No			107528
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	ESC	Escambia			90	90	No			46028
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	FLA	Flagler			38	38	No			12102
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	FRA	Franklin			8	8	No			1635
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	GAD	Gadsden			25	25	No			4852
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	GIL	Gilchrist			10	10	No			2909
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	GLA	Glades			13	13	No			1224
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	GUL	Gulf			8	8	No			2755
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	HAM	Hamilton			8	8	No			1693
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	HAR	Hardee			12	12	No			2036
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	HEN	Hendry			23	23	No			2666
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	HER	Hernando			56	56	No			22126
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	HIG	Highlands			25	25	No			12122
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	HIL	Hillsborough			383	383	No			114499
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	HOL	Holmes			10	10	No			3467
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	IND	Indian River			55	55	No			15766
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	JAC	Jackson			25	25	No			7607
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	JEF	Jefferson			22	22	No			1959
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	LAF	Lafayette			5	5	No			1232
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	LAK	Lake			103	103	No			33590
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	LEE	Lee			171	171	No			59492
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	LEO	Leon			161	161	No			28127
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	LEV	Levy			20	20	No			6940
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	LIB	Liberty			8	8	No			901
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MAD	Madison			11	11	No			2500
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MAN	Manatee			136	136	No			37228
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MRN	Marion			151	151	No			40874
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MRT	Martin			52	52	No			15802
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	DAD	Miami-Dade			808	808	No			166032
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	MON	Monroe			33	33	No			9619
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	NAS	Nassau			20	20	No			11647
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	OKA	Okaloosa			52	52	No			28760
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	OKE	Okeechobee			18	18	No			3239
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	ORA	Orange			262	262	No			106231
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	OSC	Osceola			109	109	No			23854
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PAL	Palm Beach			749	749	No			100339
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PAS	Pasco			154	154	No			53818
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PIN	Pinellas			376	376	No			112248
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	POL	Polk			166	166	No			52929
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	PUT	Putnam			55	55	No			10794
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SAN	Santa Rosa			41	41	No			22505
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SAR	Sarasota			156	156	No			42845
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SEM	Seminole			126	126	No			50434
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	STJ	St. Johns			47	47	No			25418
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	STL	St. Lucie			80	80	No			30947
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SUM	Sumter			44	44	No			11920
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	SUW	Suwannee			16	16	No			6035
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	TAY	Taylor			14	14	No			3161
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	UNI	Union			11	11	No			1810
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	VOL	Volusia			179	179	No			61264
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	WAK	Wakulla			12	12	No			3607
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	WAL	Walton			33	33	No			8457
11/4/2008	NOP	Non-Partisan	SC1	Shall Justice Charles T. Wells be retained in Office?	WAS	Washington			20	20	No			4001
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	ALA	Alachua	001		69	69	Yes			64688
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	ALA	Alachua	001		69	69	Yes			62779
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	ALA	Alachua	001		69	69	Yes			65077
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	ALA	Alachua	001		69	69	Yes			64900
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	ALA	Alachua	001		69	69	Yes			65666
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	BAK	Baker	001		9	9	Yes			5204
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	BAK	Baker	001		9	9	Yes			5099
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	BAK	Baker	001		9	9	Yes			5196
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	BAK	Baker	001		9	9	Yes			5054
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	BAK	Baker	001		9	9	Yes			5256
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	BAY	Bay	001		54	54	Yes			41929
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	BAY	Bay	001		54	54	Yes			39081
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	BAY	Bay	001		54	54	Yes			40864
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	BAY	Bay	001		54	54	Yes			40169
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	BAY	Bay	001		54	54	Yes			41630
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	BRA	Bradford	001		19	19	Yes			5653
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	BRA	Bradford	001		19	19	Yes			5527
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	BRA	Bradford	001		19	19	Yes			5556
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	BRA	Bradford	001		19	19	Yes			5303
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	BRA	Bradford	001		19	19	Yes			5619
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	CAL	Calhoun	001		14	14	Yes			2748
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	CAL	Calhoun	001		14	14	Yes			2514
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	CAL	Calhoun	001		14	14	Yes			2705
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	CAL	Calhoun	001		14	14	Yes			2676
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	CAL	Calhoun	001		14	14	Yes			2719
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	CLA	Clay	001		65	65	Yes			49595
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	CLA	Clay	001		65	65	Yes			47798
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	CLA	Clay	001		65	65	Yes			47691
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	CLA	Clay	001		65	65	Yes			46380
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	CLA	Clay	001		65	65	Yes			49675
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	CLM	Columbia	001		25	25	Yes			13355
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	CLM	Columbia	001		25	25	Yes			12639
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	CLM	Columbia	001		25	25	Yes			13236
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	CLM	Columbia	001		25	25	Yes			13092
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	CLM	Columbia	001		25	25	Yes			13191
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	DIX	Dixie	001		10	10	Yes			3224
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	DIX	Dixie	001		10	10	Yes			3322
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	DIX	Dixie	001		10	10	Yes			3283
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	DIX	Dixie	001		10	10	Yes			3162
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	DIX	Dixie	001		10	10	Yes			3326
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	DUV	Duval	001		284	284	Yes			215337
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	DUV	Duval	001		284	284	Yes			207300
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	DUV	Duval	001		284	284	Yes			214509
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	DUV	Duval	001		284	284	Yes			218386
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	DUV	Duval	001		284	284	Yes			216838
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	ESC	Escambia	001		90	90	Yes			79972
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	ESC	Escambia	001		90	90	Yes			80092
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	ESC	Escambia	001		90	90	Yes			79851
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	ESC	Escambia	001		90	90	Yes			76678
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	ESC	Escambia	001		90	90	Yes			81183
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	FRA	Franklin	001		8	8	Yes			2877
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	FRA	Franklin	001		8	8	Yes			2827
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	FRA	Franklin	001		8	8	Yes			2927
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	FRA	Franklin	001		8	8	Yes			2994
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	FRA	Franklin	001		8	8	Yes			2918
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	GAD	Gadsden	001		25	25	Yes			14572
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	GAD	Gadsden	001		25	25	Yes			14791
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	GAD	Gadsden	001		25	25	Yes			14381
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	GAD	Gadsden	001		25	25	Yes			13918
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	GAD	Gadsden	001		25	25	Yes			14318
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	GIL	Gilchrist	001		10	10	Yes			3759
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	GIL	Gilchrist	001		10	10	Yes			3536
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	GIL	Gilchrist	001		10	10	Yes			3676
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	GIL	Gilchrist	001		10	10	Yes			3652
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	GIL	Gilchrist	001		10	10	Yes			3700
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	GUL	Gulf	001		8	8	Yes			3354
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	GUL	Gulf	001		8	8	Yes			3340
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	GUL	Gulf	001		8	8	Yes			3321
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	GUL	Gulf	001		8	8	Yes			3134
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	GUL	Gulf	001		8	8	Yes			3334
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	HAM	Hamilton	001		8	8	Yes			2819
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	HAM	Hamilton	001		8	8	Yes			2709
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	HAM	Hamilton	001		8	8	Yes			2851
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	HAM	Hamilton	001		8	8	Yes			2826
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	HAM	Hamilton	001		8	8	Yes			2782
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	HOL	Holmes	001		10	10	Yes			3586
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	HOL	Holmes	001		10	10	Yes			3487
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	HOL	Holmes	001		10	10	Yes			3648
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	HOL	Holmes	001		10	10	Yes			3431
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	HOL	Holmes	001		10	10	Yes			3701
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	JAC	Jackson	001		25	25	Yes			11177
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	JAC	Jackson	001		25	25	Yes			10638
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	JAC	Jackson	001		25	25	Yes			11176
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	JAC	Jackson	001		25	25	Yes			10879
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	JAC	Jackson	001		25	25	Yes			10817
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	JEF	Jefferson	001		22	22	Yes			4638
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	JEF	Jefferson	001		22	22	Yes			4702
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	JEF	Jefferson	001		22	22	Yes			4675
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	JEF	Jefferson	001		22	22	Yes			4423
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	JEF	Jefferson	001		22	22	Yes			4598
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LAF	Lafayette	001		5	5	Yes			1656
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	LAF	Lafayette	001		5	5	Yes			1527
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	LAF	Lafayette	001		5	5	Yes			1603
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	LAF	Lafayette	001		5	5	Yes			1559
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	LAF	Lafayette	001		5	5	Yes			1591
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	LEO	Leon	001		161	161	Yes			90933
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	LEO	Leon	001		161	161	Yes			91550
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	LEO	Leon	001		161	161	Yes			89771
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	LEO	Leon	001		161	161	Yes			86563
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LEO	Leon	001		161	161	Yes			88808
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LEV	Levy	001		20	20	Yes			8923
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	LEV	Levy	001		20	20	Yes			8522
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	LEV	Levy	001		20	20	Yes			8720
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	LEV	Levy	001		20	20	Yes			8837
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	LEV	Levy	001		20	20	Yes			8839
11/4/2008	NOP	Non-Partisan	D13	Shall Judge Joseph Lewis Jr. be retained in Office?	LIB	Liberty	001		8	8	Yes			1717
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	LIB	Liberty	001		8	8	Yes			1726
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	LIB	Liberty	001		8	8	Yes			1710
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	LIB	Liberty	001		8	8	Yes			1610
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	LIB	Liberty	001		8	8	Yes			1770
11/4/2008	NOP	Non-Partisan	D15	Shall Judge Clay Roberts be retained in Office?	MAD	Madison	001		11	11	Yes			5100
11/4/2008	NOP	Non-Partisan	D16	Shall Judge William  A. Van Nortwick Jr. be retained in Office?	MAD	Madison	001		11	11	Yes			4948
11/4/2008	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in Office?	MAD	Madison	001		11	11	Yes			5063
11/4/2008	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in Office?	MAD	Madison	001		11	11	Yes			5084
